6.027633760716438749e-02
5.680445610939323375e-02
4.614793622529318740e-02
4.561503322165486041e-02
6.976311959272649132e-02
9.883738380592262118e-02
6.563295894652734774e-02
9.767610881903371345e-02
6.414749634878436253e-03
1.317978624043921777e-02
