2.715189366372419499e+01
2.528894919752904258e+01
2.799158564216723732e+01
2.774233689434216643e+01
2.437031953799341366e+01
2.438601513462320369e+01
2.110375141164305290e+01
2.468651201647701754e+01
2.414262994514670169e+01
2.667410379963681777e+01
