1.10000E+1,1.40000E+1,1.40000E+1,1.40000E+1,1.40000E+1,4.00000E+0,-1.00000E-1,2.00000E-2,2.60000E+1,1.80000E+1,2.00000E+0,2.00000E-2,2.00000E-2,1.00000E-1,1.50000E+0,3.00000E+0,1.50000E+0,1.50000E+0,8.00000E-1,0.00000E+0,8.00000E-1,8.00000E-1,1.00000E+0,1.00000E+0,0.00000E+0,4.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0
1.00000E+0,1.33500E+1,2.27500E+1,1.00000E+2,9.00000E-1,6.10000E+0,2.09000E-2,2.35160E+1,0.00000E+0,1.00000E+0,1.00000E+0,1.20000E+1,8.00000E+1,1.25000E+2,9.00000E+0,3.00000E+0,2.00000E+0,1.00000E+2,2.50000E+5,7.50000E+5,0.00000E+0,0.00000E+0,1.20000E+1,1.00000E+0,1.00000E+0,6.00000E+3,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0
1.00000E+0,9.20000E+0,2.84000E+1,1.00000E+2,7.50000E-1,4.20000E+0,1.84000E-2,2.52000E+1,0.00000E+0,1.00000E+0,1.00000E+0,1.30000E+1,1.00000E+2,1.25000E+2,9.00000E+0,2.00000E+0,2.00000E+0,2.50000E+5,7.50000E+5,5.00000E+4,0.00000E+0,0.00000E+0,1.20000E+1,1.00000E+0,1.00000E+0,3.00000E+3,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0
1.00000E+0,9.60000E+0,4.20100E+1,1.00000E+2,9.00000E-1,4.20000E+0,1.94000E-2,2.88000E+1,0.00000E+0,1.00000E+0,1.00000E+0,1.60000E+1,5.00000E+1,1.25000E+2,9.00000E+0,4.00000E+0,3.00000E+0,5.00000E+1,2.50000E+5,5.00000E+4,7.50000E+5,0.00000E+0,1.20000E+1,1.00000E+0,1.00000E+0,6.00000E+3,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0
1.00000E+0,9.65000E+0,4.52100E+1,1.00000E+2,2.00000E-1,4.20000E+0,1.74000E-2,2.86250E+1,0.00000E+0,1.00000E+0,1.00000E+0,1.50000E+1,1.00000E+2,1.25000E+2,9.00000E+0,2.00000E+0,1.00000E+0,2.50000E+4,5.00000E+5,0.00000E+0,0.00000E+0,0.00000E+0,1.20000E+1,1.00000E+0,1.00000E+0,3.00000E+3,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0
1.50000E+2,1.50000E+2,1.50000E+2,1.50000E+2,1.50000E+2,1.50000E+2,1.50000E+2,2.35000E-1,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0
1.50000E+2,1.50000E+2,1.50000E+2,1.50000E+2,1.50000E+2,1.50000E+2,1.50000E+2,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0
1.00000E+0,1.00000E+0,1.00000E+0,1.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,1.00000E+0,1.00000E+0,1.00000E+0,1.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,1.00000E+0,1.00000E+0,1.00000E+0,1.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0
8.09635E-1,-2.38307E-6,-1.01380E-5,0.00000E+0,0.00000E+0,6.79711E-5,9.51484E-6,-1.97998E-6,0.00000E+0,0.00000E+0,3.19255E-1,-3.57139E-5,-2.43060E-4,-7.60206E-7,0.00000E+0,1.06923E-3,-4.27236E-6,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0
5.77221E-1,1.85527E-5,-5.09857E-6,0.00000E+0,0.00000E+0,2.93339E-5,3.63212E-7,1.37257E-6,0.00000E+0,0.00000E+0,1.32143E-1,-5.90925E-5,-1.55051E-4,2.35555E-6,0.00000E+0,1.27913E-3,1.88279E-5,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0
6.93159E-2,6.20354E-7,-5.22139E-6,0.00000E+0,0.00000E+0,4.63481E-5,-3.63412E-6,-1.72115E-6,0.00000E+0,0.00000E+0,-4.84108E-2,-9.01198E-5,-1.18125E-4,3.23640E-7,0.00000E+0,3.89628E-4,-3.50392E-6,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0
-1.07678E-1,-5.79008E-5,-9.45427E-6,0.00000E+0,0.00000E+0,-1.28674E-7,2.16138E-6,3.38075E-6,0.00000E+0,0.00000E+0,-1.20789E-2,-1.46909E-4,-6.01543E-4,1.27179E-6,0.00000E+0,5.40400E-5,2.09645E-5,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0
7.15647E-2,-1.40837E-5,-8.78689E-7,0.00000E+0,0.00000E+0,-5.01875E-6,-8.54914E-6,1.42436E-6,0.00000E+0,0.00000E+0,1.26513E-2,3.96003E-5,1.59862E-4,-5.20854E-7,0.00000E+0,-9.64567E-6,-2.50205E-7,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0
-1.17843E-2,1.05092E-5,-1.47023E-6,0.00000E+0,0.00000E+0,7.95655E-6,1.74366E-6,-5.28536E-7,0.00000E+0,0.00000E+0,-2.68496E-2,-4.83717E-5,-1.30516E-4,1.09588E-6,0.00000E+0,1.45361E-4,-1.21926E-7,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0
-6.55162E-2,-1.35368E-5,-1.73907E-6,0.00000E+0,0.00000E+0,-7.08624E-6,-9.49933E-8,4.06149E-8,0.00000E+0,0.00000E+0,2.06249E-2,-8.69596E-5,-9.60795E-5,-6.08153E-7,0.00000E+0,-1.24977E-4,-4.95097E-7,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0
5.40464E-3,1.41301E-5,3.20782E-6,0.00000E+0,0.00000E+0,1.80491E-5,1.80124E-6,-1.44215E-7,0.00000E+0,0.00000E+0,1.52114E-2,5.96561E-5,-2.43993E-5,-4.68188E-8,0.00000E+0,6.72417E-5,1.09483E-6,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0
-2.67364E-2,-1.38088E-5,-2.13573E-6,0.00000E+0,0.00000E+0,-1.43087E-5,4.97747E-7,-2.79371E-7,0.00000E+0,0.00000E+0,1.66084E-2,-6.77429E-5,1.23822E-4,-2.40246E-7,0.00000E+0,-1.15676E-4,-6.37457E-7,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0,0.00000E+0
